"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"04-Nov-2021","EQ","2,492.95","2,504.90","2,490.00","2,483.60","2,503.00","2,498.85","2,497.33","2,751.35","1,830.00","787,160","1,965,800,892.45","63,285"
"03-Nov-2021","EQ","2,506.05","2,520.00","2,461.00","2,500.80","2,483.00","2,483.60","2,487.70","2,751.35","1,830.00","5,533,120","13,764,733,320.45","240,878"
"02-Nov-2021","EQ","2,545.00","2,548.00","2,495.25","2,537.80","2,503.05","2,500.80","2,510.10","2,751.35","1,830.00","4,877,652","12,243,384,395.60","225,933"
"01-Nov-2021","EQ","2,536.25","2,556.00","2,494.10","2,536.25","2,538.10","2,537.80","2,523.59","2,751.35","1,830.00","7,144,532","18,029,885,097.90","273,829"
"29-Oct-2021","EQ","2,596.15","2,596.15","2,501.70","2,598.60","2,540.00","2,536.25","2,548.04","2,751.35","1,830.00","6,568,539","16,736,893,522.25","277,855"
"28-Oct-2021","EQ","2,620.00","2,637.95","2,590.50","2,627.40","2,598.00","2,598.60","2,610.69","2,751.35","1,830.00","4,562,471","11,911,187,008.75","170,822"
"27-Oct-2021","EQ","2,652.00","2,676.80","2,619.95","2,661.05","2,622.30","2,627.40","2,652.28","2,751.35","1,830.00","4,567,140","12,113,330,049.05","176,020"
"26-Oct-2021","EQ","2,617.10","2,668.90","2,603.15","2,601.80","2,666.30","2,661.05","2,635.70","2,751.35","1,830.00","4,499,706","11,859,859,536.85","199,021"
"25-Oct-2021","EQ","2,680.00","2,680.00","2,570.00","2,627.40","2,607.00","2,601.80","2,611.17","2,751.35","1,830.00","7,937,067","20,725,006,859.30","317,548"
"22-Oct-2021","EQ","2,620.00","2,664.90","2,611.50","2,622.50","2,625.75","2,627.40","2,635.21","2,751.35","1,830.00","5,089,178","13,411,067,863.00","209,472"
"21-Oct-2021","EQ","2,727.40","2,728.00","2,603.20","2,700.40","2,635.00","2,622.50","2,642.91","2,751.35","1,830.00","9,613,812","25,408,416,389.20","356,400"
"20-Oct-2021","EQ","2,742.75","2,742.75","2,691.50","2,731.85","2,703.50","2,700.40","2,710.54","2,751.35","1,830.00","5,865,926","15,899,837,285.85","186,061"
"19-Oct-2021","EQ","2,723.80","2,751.35","2,708.00","2,707.60","2,730.80","2,731.85","2,733.67","2,751.35","1,830.00","4,076,617","11,144,119,425.10","203,192"
"18-Oct-2021","EQ","2,668.60","2,745.00","2,662.30","2,700.40","2,707.80","2,707.60","2,713.78","2,745.00","1,830.00","6,273,850","17,025,855,506.65","274,696"
"14-Oct-2021","EQ","2,700.35","2,717.45","2,687.20","2,694.95","2,701.00","2,700.40","2,700.84","2,720.00","1,830.00","3,979,730","10,748,597,410.00","144,964"
"13-Oct-2021","EQ","2,679.00","2,719.50","2,669.30","2,667.80","2,698.00","2,694.95","2,691.35","2,720.00","1,830.00","4,596,429","12,370,607,840.50","205,663"
"12-Oct-2021","EQ","2,645.00","2,683.00","2,641.25","2,652.65","2,668.00","2,667.80","2,661.50","2,720.00","1,830.00","3,083,747","8,207,402,615.65","145,888"
"11-Oct-2021","EQ","2,701.40","2,720.00","2,645.35","2,671.25","2,655.00","2,652.65","2,682.21","2,720.00","1,830.00","6,815,737","18,281,209,273.00","247,361"
"08-Oct-2021","EQ","2,585.25","2,684.40","2,581.50","2,572.40","2,669.20","2,671.25","2,642.81","2,684.40","1,830.00","7,279,003","19,237,049,930.20","253,640"
"07-Oct-2021","EQ","2,595.00","2,598.75","2,567.70","2,559.85","2,572.00","2,572.40","2,583.27","2,619.95","1,830.00","2,924,370","7,554,440,823.00","122,777"
"06-Oct-2021","EQ","2,619.95","2,619.95","2,551.10","2,609.20","2,554.00","2,559.85","2,585.47","2,619.95","1,830.00","4,734,472","12,240,833,224.70","175,209"
"05-Oct-2021","EQ","2,555.10","2,612.00","2,547.35","2,556.15","2,610.25","2,609.20","2,582.03","2,612.00","1,830.00","6,245,770","16,126,767,140.45","190,163"
"04-Oct-2021","EQ","2,553.00","2,574.85","2,537.05","2,523.70","2,558.00","2,556.15","2,556.97","2,574.85","1,830.00","5,038,910","12,884,346,776.35","163,519"
"01-Oct-2021","EQ","2,501.95","2,539.80","2,495.00","2,519.25","2,525.00","2,523.70","2,521.05","2,570.00","1,830.00","4,134,544","10,423,389,476.20","144,149"
"30-Sep-2021","EQ","2,525.00","2,534.60","2,500.35","2,527.85","2,511.00","2,519.25","2,517.46","2,570.00","1,830.00","6,272,085","15,789,702,474.85","173,121"
"29-Sep-2021","EQ","2,570.00","2,570.00","2,520.05","2,548.05","2,530.00","2,527.85","2,536.91","2,570.00","1,830.00","4,485,721","11,379,866,281.20","166,259"
"28-Sep-2021","EQ","2,534.00","2,564.90","2,512.80","2,524.45","2,545.00","2,548.05","2,539.99","2,564.90","1,830.00","8,323,269","21,141,019,462.35","229,286"
"27-Sep-2021","EQ","2,487.00","2,529.90","2,475.30","2,482.70","2,527.00","2,524.45","2,510.93","2,529.90","1,830.00","7,095,022","17,815,116,544.95","224,209"
"24-Sep-2021","EQ","2,503.55","2,505.45","2,472.00","2,489.90","2,479.00","2,482.70","2,488.36","2,505.45","1,830.00","7,011,181","17,446,321,055.45","234,214"
"23-Sep-2021","EQ","2,447.40","2,497.00","2,445.50","2,430.50","2,488.10","2,489.90","2,475.75","2,497.00","1,830.00","7,267,883","17,993,432,142.75","255,176"
"22-Sep-2021","EQ","2,408.00","2,442.00","2,398.25","2,404.70","2,430.80","2,430.50","2,426.47","2,480.00","1,830.00","5,074,612","12,313,409,794.10","179,090"
"21-Sep-2021","EQ","2,405.00","2,416.60","2,384.00","2,394.35","2,400.00","2,404.70","2,401.93","2,480.00","1,830.00","4,576,111","10,991,510,851.65","149,803"
"20-Sep-2021","EQ","2,372.10","2,418.35","2,370.00","2,390.55","2,391.85","2,394.35","2,398.57","2,480.00","1,830.00","5,436,385","13,039,553,487.25","171,011"
"17-Sep-2021","EQ","2,446.00","2,455.85","2,375.60","2,428.20","2,387.00","2,390.55","2,410.13","2,480.00","1,830.00","16,098,099","38,798,580,126.85","278,098"
"16-Sep-2021","EQ","2,381.55","2,436.75","2,367.00","2,378.30","2,424.00","2,428.20","2,408.55","2,480.00","1,830.00","6,206,657","14,949,050,569.95","214,010"
"15-Sep-2021","EQ","2,368.50","2,395.75","2,368.50","2,368.45","2,379.40","2,378.30","2,380.39","2,480.00","1,830.00","4,186,300","9,965,045,382.75","168,130"
"14-Sep-2021","EQ","2,375.00","2,394.00","2,366.00","2,371.55","2,370.50","2,368.45","2,377.55","2,480.00","1,830.00","4,111,205","9,774,584,167.80","153,291"
"13-Sep-2021","EQ","2,433.00","2,433.00","2,368.05","2,425.60","2,369.80","2,371.55","2,381.94","2,480.00","1,830.00","7,527,598","17,930,286,910.15","327,407"
"09-Sep-2021","EQ","2,427.90","2,437.85","2,416.10","2,431.35","2,424.10","2,425.60","2,424.34","2,480.00","1,830.00","4,136,538","10,028,369,652.20","194,645"
"08-Sep-2021","EQ","2,452.00","2,454.00","2,406.65","2,440.90","2,430.00","2,431.35","2,429.20","2,480.00","1,830.00","6,600,210","16,033,248,252.30","213,942"
"07-Sep-2021","EQ","2,430.00","2,458.00","2,412.00","2,425.60","2,439.00","2,440.90","2,437.65","2,480.00","1,830.00","8,006,968","19,518,192,088.85","256,461"
"06-Sep-2021","EQ","2,413.00","2,480.00","2,412.00","2,388.50","2,429.00","2,425.60","2,445.46","2,480.00","1,830.00","15,525,644","37,967,265,940.30","496,545"
"03-Sep-2021","EQ","2,310.00","2,395.00","2,302.50","2,294.40","2,389.65","2,388.50","2,356.29","2,395.00","1,830.00","14,151,629","33,345,403,715.90","446,968"
"02-Sep-2021","EQ","2,255.00","2,307.80","2,255.00","2,267.10","2,293.00","2,294.40","2,288.72","2,369.35","1,830.00","4,595,048","10,516,781,284.45","206,002"
"01-Sep-2021","EQ","2,273.00","2,292.90","2,263.00","2,258.15","2,266.00","2,267.10","2,274.28","2,369.35","1,830.00","5,143,640","11,698,056,162.60","173,178"
"31-Aug-2021","EQ","2,276.90","2,283.75","2,242.25","2,270.25","2,257.00","2,258.15","2,257.63","2,369.35","1,830.00","12,223,037","27,595,093,541.45","206,759"
"30-Aug-2021","EQ","2,250.00","2,275.85","2,236.80","2,227.40","2,273.75","2,270.25","2,261.25","2,369.35","1,830.00","6,473,487","14,638,152,005.70","206,768"
"27-Aug-2021","EQ","2,237.00","2,242.75","2,216.05","2,230.45","2,225.00","2,227.40","2,228.28","2,369.35","1,830.00","4,836,812","10,777,769,127.85","152,317"
"26-Aug-2021","EQ","2,208.00","2,244.90","2,205.00","2,202.60","2,232.00","2,230.45","2,230.28","2,369.35","1,830.00","8,579,105","19,133,818,233.65","248,660"
"25-Aug-2021","EQ","2,185.40","2,220.00","2,180.10","2,183.70","2,201.00","2,202.60","2,204.22","2,369.35","1,830.00","6,175,126","13,611,364,533.60","198,304"
"24-Aug-2021","EQ","2,165.05","2,192.00","2,155.60","2,162.35","2,178.00","2,183.70","2,174.28","2,369.35","1,830.00","5,475,452","11,905,165,196.90","173,479"
"23-Aug-2021","EQ","2,174.00","2,174.00","2,132.30","2,148.25","2,161.15","2,162.35","2,156.97","2,369.35","1,830.00","4,547,802","9,809,454,490.65","143,268"
"20-Aug-2021","EQ","2,143.00","2,172.00","2,137.00","2,172.65","2,140.10","2,148.25","2,155.63","2,369.35","1,830.00","4,350,228","9,377,502,601.90","147,112"
"18-Aug-2021","EQ","2,174.00","2,186.80","2,152.60","2,164.25","2,168.00","2,172.65","2,170.19","2,369.35","1,830.00","4,650,008","10,091,414,052.70","146,613"
"17-Aug-2021","EQ","2,168.85","2,185.20","2,147.85","2,173.50","2,163.00","2,164.25","2,167.16","2,369.35","1,830.00","5,841,743","12,659,986,994.25","190,350"
"16-Aug-2021","EQ","2,149.35","2,203.00","2,128.15","2,145.65","2,169.00","2,173.50","2,177.41","2,369.35","1,830.00","10,123,204","22,042,343,431.70","290,119"
"13-Aug-2021","EQ","2,117.30","2,149.90","2,108.95","2,110.50","2,143.00","2,145.65","2,132.45","2,369.35","1,830.00","5,898,384","12,578,027,784.10","187,810"
"12-Aug-2021","EQ","2,124.90","2,126.20","2,105.00","2,117.30","2,109.80","2,110.50","2,115.11","2,369.35","1,830.00","3,755,507","7,943,326,100.05","114,345"
"11-Aug-2021","EQ","2,096.95","2,120.00","2,083.40","2,088.05","2,115.00","2,117.30","2,103.58","2,369.35","1,830.00","4,238,859","8,916,794,682.95","138,291"
"10-Aug-2021","EQ","2,082.00","2,113.00","2,073.75","2,077.15","2,085.00","2,088.05","2,095.18","2,369.35","1,830.00","5,500,708","11,524,960,575.40","171,235"
"09-Aug-2021","EQ","2,081.00","2,089.80","2,066.50","2,089.05","2,078.50","2,077.15","2,075.98","2,369.35","1,830.00","3,458,546","7,179,873,286.45","147,892"
"06-Aug-2021","EQ","2,129.95","2,146.95","2,078.75","2,134.25","2,090.00","2,089.05","2,101.07","2,369.35","1,830.00","7,670,583","16,116,399,922.15","225,682"
"05-Aug-2021","EQ","2,114.30","2,154.80","2,104.25","2,103.75","2,131.00","2,134.25","2,127.24","2,369.35","1,830.00","9,807,831","20,863,638,485.35","249,218"
"04-Aug-2021","EQ","2,094.40","2,114.00","2,087.00","2,087.75","2,105.00","2,103.75","2,103.18","2,369.35","1,830.00","6,077,861","12,782,821,702.95","188,340"
"03-Aug-2021","EQ","2,090.00","2,091.00","2,064.20","2,072.50","2,090.00","2,087.75","2,078.84","2,369.35","1,830.00","5,453,682","11,337,335,626.50","137,882"
"02-Aug-2021","EQ","2,054.30","2,079.40","2,041.15","2,035.30","2,068.50","2,072.50","2,067.46","2,369.35","1,830.00","5,041,934","10,424,020,795.65","164,715"
"30-Jul-2021","EQ","2,058.00","2,067.95","2,031.10","2,053.25","2,037.00","2,035.30","2,049.03","2,369.35","1,830.00","5,238,304","10,733,444,604.55","158,088"
"29-Jul-2021","EQ","2,054.00","2,074.40","2,043.40","2,037.35","2,054.30","2,053.25","2,057.20","2,369.35","1,830.00","6,352,886","13,069,140,427.40","203,791"
"28-Jul-2021","EQ","2,058.00","2,058.00","2,016.25","2,055.00","2,035.00","2,037.35","2,033.86","2,369.35","1,830.00","5,952,355","12,106,241,436.45","222,240"
"27-Jul-2021","EQ","2,076.80","2,083.70","2,042.00","2,076.85","2,054.00","2,055.00","2,062.00","2,369.35","1,830.00","4,995,516","10,300,736,942.35","196,342"
"26-Jul-2021","EQ","2,108.00","2,121.00","2,071.10","2,105.70","2,073.90","2,076.85","2,092.34","2,369.35","1,830.00","5,717,830","11,963,623,196.15","193,266"
"23-Jul-2021","EQ","2,134.45","2,134.45","2,102.05","2,120.70","2,104.00","2,105.70","2,119.06","2,369.35","1,830.00","4,585,938","9,717,885,501.10","143,981"
"22-Jul-2021","EQ","2,119.00","2,123.90","2,098.15","2,093.80","2,121.50","2,120.70","2,111.60","2,369.35","1,830.00","3,679,260","7,769,110,029.90","133,510"
"20-Jul-2021","EQ","2,099.50","2,108.00","2,084.00","2,098.95","2,089.95","2,093.80","2,097.18","2,369.35","1,830.00","3,111,185","6,524,718,783.00","105,619"
"19-Jul-2021","EQ","2,100.00","2,124.00","2,092.25","2,112.40","2,097.95","2,098.95","2,108.57","2,369.35","1,830.00","3,855,577","8,129,763,377.95","129,037"
"16-Jul-2021","EQ","2,087.75","2,114.75","2,087.60","2,082.35","2,110.00","2,112.40","2,104.60","2,369.35","1,798.00","4,074,206","8,574,569,194.50","126,660"
"15-Jul-2021","EQ","2,095.00","2,095.00","2,078.50","2,086.00","2,080.75","2,082.35","2,086.62","2,369.35","1,798.00","4,360,415","9,098,550,274.55","148,981"
"14-Jul-2021","EQ","2,100.35","2,106.85","2,081.25","2,099.70","2,083.55","2,086.00","2,090.03","2,369.35","1,798.00","3,937,768","8,230,064,622.00","169,306"
"13-Jul-2021","EQ","2,100.00","2,103.05","2,088.05","2,084.10","2,099.00","2,099.70","2,097.12","2,369.35","1,798.00","3,099,956","6,500,981,050.55","106,030"
"12-Jul-2021","EQ","2,079.75","2,101.50","2,074.50","2,071.20","2,081.95","2,084.10","2,088.16","2,369.35","1,798.00","3,962,111","8,273,507,305.50","140,597"
"09-Jul-2021","EQ","2,088.00","2,091.70","2,066.10","2,092.60","2,071.95","2,071.20","2,074.82","2,369.35","1,786.25","4,170,886","8,653,818,441.75","169,203"
"08-Jul-2021","EQ","2,116.95","2,116.95","2,081.00","2,110.05","2,091.00","2,092.60","2,097.58","2,369.35","1,786.25","5,162,088","10,827,897,142.35","223,120"
"07-Jul-2021","EQ","2,127.75","2,127.75","2,098.00","2,124.80","2,112.00","2,110.05","2,109.85","2,369.35","1,786.25","4,824,931","10,179,875,556.55","227,151"
"06-Jul-2021","EQ","2,144.95","2,148.90","2,120.20","2,150.20","2,127.85","2,124.80","2,136.74","2,369.35","1,786.25","4,647,361","9,930,224,311.45","125,408"
"05-Jul-2021","EQ","2,136.45","2,153.55","2,131.50","2,129.05","2,150.00","2,150.20","2,145.57","2,369.35","1,786.25","5,400,604","11,587,348,896.60","175,055"
"02-Jul-2021","EQ","2,097.00","2,132.90","2,092.95","2,097.95","2,131.55","2,129.05","2,120.31","2,369.35","1,695.55","6,500,973","13,784,074,726.20","187,794"
"01-Jul-2021","EQ","2,118.00","2,123.15","2,095.00","2,110.65","2,101.50","2,097.95","2,109.37","2,369.35","1,695.55","5,784,627","12,201,907,893.30","196,897"
"30-Jun-2021","EQ","2,096.25","2,122.65","2,091.05","2,087.80","2,112.00","2,110.65","2,107.86","2,369.35","1,695.55","9,120,556","19,224,881,425.10","251,722"
"29-Jun-2021","EQ","2,089.50","2,109.00","2,084.10","2,086.00","2,090.00","2,087.80","2,091.92","2,369.35","1,695.55","12,526,981","26,205,456,482.80","267,376"
"28-Jun-2021","EQ","2,122.00","2,126.50","2,081.00","2,104.45","2,089.00","2,086.00","2,100.31","2,369.35","1,695.55","9,357,852","19,654,379,828.10","286,857"
"25-Jun-2021","EQ","2,153.50","2,153.50","2,081.10","2,153.50","2,104.50","2,104.45","2,106.02","2,369.35","1,695.55","25,546,334","53,801,077,040.15","629,847"
"24-Jun-2021","EQ","2,206.85","2,214.60","2,140.00","2,205.35","2,147.80","2,153.50","2,174.85","2,369.35","1,695.55","42,209,687","91,799,804,632.60","755,278"
"23-Jun-2021","EQ","2,250.00","2,250.60","2,201.70","2,225.75","2,208.15","2,205.35","2,217.44","2,369.35","1,695.55","7,685,796","17,042,762,228.55","214,835"
"22-Jun-2021","EQ","2,254.00","2,261.00","2,219.35","2,237.25","2,225.00","2,225.75","2,245.45","2,369.35","1,695.55","5,940,386","13,338,860,847.10","180,362"
"21-Jun-2021","EQ","2,203.50","2,247.50","2,200.15","2,225.65","2,238.95","2,237.25","2,225.60","2,369.35","1,695.55","5,624,044","12,516,852,291.50","180,220"
"18-Jun-2021","EQ","2,225.50","2,235.00","2,184.35","2,215.65","2,224.15","2,225.65","2,216.48","2,369.35","1,561.10","13,553,801","30,041,725,159.95","221,167"
"17-Jun-2021","EQ","2,200.00","2,235.00","2,179.90","2,211.60","2,214.15","2,215.65","2,212.43","2,369.35","1,561.10","7,266,765","16,077,176,562.55","225,832"
"16-Jun-2021","EQ","2,244.90","2,247.05","2,205.85","2,250.00","2,209.55","2,211.60","2,223.78","2,369.35","1,561.10","4,982,975","11,081,047,107.15","163,887"
"15-Jun-2021","EQ","2,261.00","2,274.90","2,240.30","2,244.90","2,244.00","2,250.00","2,257.44","2,369.35","1,561.10","7,002,898","15,808,611,100.25","215,805"
"14-Jun-2021","EQ","2,215.00","2,258.25","2,195.05","2,213.15","2,245.00","2,244.90","2,232.14","2,369.35","1,561.10","9,383,416","20,945,097,794.90","284,426"
"11-Jun-2021","EQ","2,182.90","2,228.00","2,180.10","2,183.00","2,215.80","2,213.15","2,214.24","2,369.35","1,497.00","6,351,520","14,063,817,595.10","226,319"
"10-Jun-2021","EQ","2,193.40","2,230.00","2,177.55","2,175.00","2,184.80","2,183.00","2,199.39","2,369.35","1,497.00","6,532,832","14,368,272,855.15","215,752"
"09-Jun-2021","EQ","2,219.00","2,221.00","2,157.95","2,214.60","2,178.00","2,175.00","2,189.57","2,369.35","1,497.00","5,265,326","11,528,803,336.15","167,739"
"08-Jun-2021","EQ","2,226.60","2,227.15","2,198.15","2,227.40","2,211.50","2,214.60","2,213.34","2,369.35","1,497.00","4,464,889","9,882,332,305.85","147,771"
"07-Jun-2021","EQ","2,202.00","2,242.00","2,185.00","2,190.50","2,225.05","2,227.40","2,214.78","2,369.35","1,497.00","7,539,326","16,697,958,781.50","227,808"
"04-Jun-2021","EQ","2,214.80","2,216.45","2,184.25","2,209.65","2,186.90","2,190.50","2,197.67","2,369.35","1,475.95","6,677,278","14,674,474,225.95","219,435"
"03-Jun-2021","EQ","2,221.00","2,250.00","2,196.10","2,201.25","2,208.00","2,209.65","2,221.49","2,369.35","1,475.95","11,064,116","24,578,878,322.80","341,728"
"02-Jun-2021","EQ","2,157.00","2,209.50","2,157.00","2,168.90","2,207.00","2,201.25","2,178.64","2,369.35","1,475.95","11,366,816","24,764,187,584.75","258,490"
"01-Jun-2021","EQ","2,166.00","2,202.00","2,146.50","2,160.30","2,164.30","2,168.90","2,176.52","2,369.35","1,475.95","12,928,379","28,138,892,609.00","390,299"
"31-May-2021","EQ","2,102.00","2,191.70","2,085.05","2,094.80","2,153.50","2,160.30","2,154.29","2,369.35","1,475.95","27,285,782","58,781,421,578.65","624,166"
"28-May-2021","EQ","1,990.00","2,105.00","1,990.00","1,976.10","2,094.45","2,094.80","2,067.42","2,369.35","1,412.00","26,060,864","53,878,791,589.65","642,384"
"27-May-2021","EQ","1,970.30","1,993.00","1,962.25","1,970.05","1,990.00","1,976.10","1,977.57","2,369.35","1,412.00","12,377,100","24,476,588,080.35","219,255"
"26-May-2021","EQ","1,975.00","1,979.50","1,965.30","1,963.15","1,967.00","1,970.05","1,972.33","2,369.35","1,412.00","3,452,113","6,808,700,908.60","118,469"
"25-May-2021","EQ","1,996.40","1,997.00","1,960.00","1,985.65","1,964.00","1,963.15","1,974.34","2,369.35","1,412.00","6,821,015","13,466,976,071.40","208,558"
"24-May-2021","EQ","2,008.00","2,009.80","1,982.00","2,002.55","1,985.05","1,985.65","1,994.09","2,369.35","1,412.00","3,946,636","7,869,936,694.65","130,059"
"21-May-2021","EQ","1,992.00","2,009.60","1,986.00","1,985.40","1,999.60","2,002.55","1,999.87","2,369.35","1,393.00","4,977,555","9,954,441,992.30","182,141"
